Letra Certa, Letra Predita, Saida da Rede
A, A, [0.9903094100556863, -0.9641929910178714, -0.9812225215321735, -0.9998699671503338, -0.9793702698280151, -0.9978323563952942, -0.9588851348068226]
A, A, [0.9859926949568494, -0.9509866996743513, -0.941313761866996, -0.9993104098123516, -0.9929566786209613, -0.9987934285143945, -0.9705332581853164]
A, A, [0.9410089442800122, -0.9999055460162818, -0.999214617351703, -0.9996305765601464, -0.9803400942740629, -0.9950654301989891, -0.9211740381311169]
B, B, [-0.9593278652564493, 0.3912054771176539, -0.9857021502555829, -0.9499880478230516, 0.2603802659362716, -0.9942198830539075, -0.9989183748779573]
B, B, [-0.9932233096809698, 0.7401995134599771, -0.9042800566538606, -0.8729639774734537, -0.8335307344390928, -0.9982989450270814, -0.9997049933927317]
B, B, [-0.8606584794524638, 0.9227278126409394, -0.9688103450447632, -0.9581345266191288, -0.7683559030841364, -0.9947683738025398, -0.9996028871453345]
C, C, [-0.95466879171226, -0.9862388317343033, 0.9802395281818478, -0.9393310465024246, -0.9904633933112592, -0.9932390878746317, -0.9948962618740347]
C, C, [-0.9815600181393003, -0.9885073143655476, 0.9826589299991809, -0.968809364509165, -0.9987623391813364, -0.9898118805100352, -0.99880767881948]
C, C, [-0.9610653807486075, -0.9810235649719157, 0.9916383657978475, -0.9789877420485151, -0.9973088671493701, -0.9907271029789986, -0.9994982388409068]
D, D, [-0.9969457765264734, -0.9834460756437527, -0.9451788541452323, 0.988728818365294, -0.9293598152320869, -0.9995393228360104, -0.9927730838934404]
D, D, [-0.9986633263837226, -0.9928762521642098, -0.9965309586198212, 0.9759428693668549, -0.997877658877216, -0.9997510853952967, -0.9534386827989441]
D, D, [-0.99401707055995, -0.8474320052690596, -0.857726744715748, 0.3347971566450608, -0.9451364844341372, -0.9921965788681081, -0.998856259093316]
E, E, [-0.9936258235177424, -0.8938723496805139, -0.9992518343505522, -0.9942962962196067, 0.8265942658719752, -0.9857334595584737, -0.9863719540547989]
E, E, [-0.9538358095430023, -0.9898380493294864, -0.9768831463217901, -0.999984905631719, 0.8884747623014836, -0.9565835809807277, -0.9348409760382559]
E, E, [-0.9806447708134532, -0.9939553278627632, -0.953036078065039, -0.9980782097382803, 0.987659808114653, -0.8682620781050376, -0.9994745473514441]
J, J, [-0.9747279036000455, -0.9972201281469697, -0.8491729247521654, -0.9976618663038556, -0.8738082470500734, 0.9928966416248505, 0.5802484161685577]
J, J, [-0.9832680101154068, -0.9976568207953851, -0.981381470707861, -0.9989967382966695, -0.9784472537784128, 0.9748942314746133, -0.9863576868851793]
J, J, [-0.9813489923395281, -0.9977786202369076, -0.9869600452857894, -0.9990325935269242, -0.9827993089244101, 0.9663897713357085, -0.9893863191459641]
K, K, [-0.8960123434123991, -0.9994290783148861, -0.23516966488823773, -0.9318220316442346, -0.9996728989890885, -0.9643805605849538, 0.9407232412315548]
K, K, [-0.6916429739668845, -0.9979727030410654, -0.9867003874162067, -0.9991485495930824, -0.9926539106541217, -0.916858028551435, 0.9810888114309386]
K, K, [-0.9967695989250583, -0.9977519766085061, -0.9999840018056634, -0.9915897680126128, -0.9919111172121845, -0.9866326925546366, 0.9497590884875318]
