Letra Certa, Letra Predita, Saida da Rede
A, A, [0.8582478773550289, -0.9960448324130317, -0.8427049033718809, -0.9999185835627444, -0.9412004868333084, -0.9628045340132251, -0.9819948040757469]
A, A, [0.9582527932649327, -0.9207040569698737, -0.9990570212833154, -0.7909385676544549, -0.9997452953182517, -0.7353028860547827, -0.9832016707870048]
A, A, [0.9742324410619512, -0.9551248520136961, -0.9977642140997006, -0.9849213708378908, -0.9948788704411334, -0.985560047496098, -0.9600530920459754]
B, B, [-0.9997392060082344, 0.9663962593748606, -0.9998828324076446, -0.9325650367489751, -0.9288886765024417, -0.9970897012923835, -0.9989392841776975]
B, B, [-0.9861458739554851, 0.9808144934994363, -0.9997735569405827, -0.9754123919180266, -0.9629875314856519, -0.9954985410109816, -0.9997067227123038]
B, D, [-0.9993685247515531, -0.6648231292792809, -0.9901053713090683, 0.4762256146431619, -0.9970361426955714, -0.9942351169331334, -0.9983160420100982]
C, C, [-0.998893465869409, -0.9987261010809388, 0.9941325778791893, -0.9588042900095601, -0.9610551426146251, -0.9775038942900485, -0.9810482396740402]
C, C, [-0.9995111877552273, -0.9976301532263419, 0.869954275321166, -0.9906450187658812, -0.9949902612971518, -0.9872968916595597, -0.9796573861436922]
C, C, [-0.9979796284586655, -0.9994781691845714, 0.9857152303992021, -0.8962189063450903, -0.7397329522098687, -0.990311188635117, -0.3710593392570926]
D, D, [-0.999924545296722, -0.9910200912755823, -0.9996054169508646, 0.9677333340275044, -0.9963241388679636, -0.9984806519113828, -0.9970119889603376]
D, D, [-0.9999047656814832, -0.998288889242319, -0.9515882946707351, 0.3059121920308685, -0.8798086659856198, -0.9931957774914818, -0.9892202856110472]
D, D, [-0.999924545296722, -0.9910200912755823, -0.9996054169508646, 0.9677333340275044, -0.9963241388679636, -0.9984806519113828, -0.9970119889603376]
E, B, [-0.9975781732193948, -0.8362698042589357, -0.9987350051095347, -0.9998908625490808, -0.9106602652758095, -0.9756039825376643, -0.9568348307536537]
E, E, [-0.9987785264978857, -0.9935168078007254, -0.8649468622791396, -0.9996688858674913, -0.3446929898035438, -0.9843212725134867, -0.9912818087410895]
E, C, [-0.9972995387156932, -0.9812415106031152, -0.6343055809450312, -0.9996034267302412, -0.6456797295179194, -0.9918933463392892, -0.8761603983847653]
J, J, [-0.9964906664670241, -0.9978053101370603, -0.9946056625385651, -0.9988019161000399, -0.9575378752329442, 0.9774970853376862, -0.9990794314701894]
J, J, [-0.969069578337592, -0.9961305630119164, -0.9341810542374537, -0.9977923068905532, -0.9948417642943891, 0.9699525946175537, -0.9852097104673867]
J, J, [-0.9987086695312334, -0.997817062731654, -0.9947307502168522, -0.9963548298378756, -0.9729306386323062, 0.9845741479983627, -0.9988090160705376]
K, K, [-0.9728802742444976, -0.975830753928005, -0.9468497687720048, -0.9870965031329345, -0.9793734931734959, -0.981526810921303, 0.9664500924701224]
K, K, [-0.9919967006909557, -0.9996054596617489, -0.9996227229278364, -0.990146655610838, -0.7586718973033039, -0.9973494757134457, 0.720979084269871]
K, K, [-0.9927397641635465, -0.9997106436578818, -0.9996499265359117, -0.9936138918441803, -0.8631152336100347, -0.9971939403386066, 0.8222499851926172]
