Letra Certa, Letra Predita, Saida da Rede
E, E, [-0.988932536644766, -0.9843901755876496, -0.9999682128070552, -0.9996657267337642, 0.9754137964053695, -0.9775233847971522, -0.9676728525197462]
C, C, [-0.9996249815326428, -0.9875586400154438, 0.9773060705551296, -0.9992977224505668, -0.9968327957934418, -0.9970036995777698, -0.9911927853281554]
B, B, [-0.9972464957086438, 0.9052177550640262, -0.8950227184960896, -0.996037199762319, -0.9396443761401252, -0.9993669248434469, -0.9970828991930637]
A, A, [0.9899426090667012, -0.9982118514072329, -0.9995667890749008, -0.9991902508416066, -0.597971333661357, 0.4929131138163865, -0.9931338906122957]
A, A, [0.9572718621113001, -0.9937339066136577, -0.9999772738377789, -0.9997862907066073, -0.9952341357113401, -0.971903076644717, -0.8469268578221529]
K, K, [-0.9950367228824653, -0.9988869821252914, -0.9979274229299899, -0.9994790884490431, -0.9965443165379312, -0.9863104935617935, 0.9650143228075738]
B, B, [-0.9156383692742646, 0.9988874245102521, -0.9802259801136357, -0.9743151849903237, -0.9640566105593266, -0.9996386419708352, -0.9099498729727052]
B, B, [-0.992376588147656, 0.9485091352031785, 0.06757832692351431, 0.014389526738690359, -0.8898057124830129, -0.9999563777161965, -0.9668523689134085]
K, K, [-0.9868351285937025, -0.9971475744370945, -0.9996211827739016, -0.9992471376213289, -0.3351217248165335, -0.9958922380886027, 0.3020435958635235]
K, K, [-0.9711869620722897, -0.9959035048433452, -0.6431985135651302, -0.999751342692009, -0.989067161024324, -0.9941795242779987, 0.9581728103394587]
J, J, [-0.6534596386430811, -0.9964364827580574, -0.999863608169966, -0.9875464349874327, -0.9997236278753617, 0.9363520626969728, -0.9994577930338123]
A, A, [0.9712344628451896, -0.7391748426736551, -0.999604584957577, -0.9984973497340992, -0.9990136176140437, -0.9865502933692508, -0.9944308205952229]
B, B, [-0.9913795505589736, 0.9306491247555757, -0.994443408838625, -0.9976373039663946, -0.9864572670922721, -0.9884173230023466, -0.9988656166751153]
K, K, [-0.9973052939860991, -0.9997146953431788, -0.9975587355431375, -0.9997803776264405, -0.9987448039980824, -0.8489543607766745, 0.7629807720937413]
D, B, [-0.9889366404815912, 0.06542514994217646, -0.9903132255933533, -0.38302437279999574, -0.9977259964656904, -0.9923670300441663, -0.9957694364790498]
K, K, [-0.967487299392938, -0.9946662641946785, -0.490829114523963, -0.9997844654214519, -0.9920629374339687, -0.9977370088793651, 0.944578576475024]
E, E, [-0.9958539207504168, -0.3796265932424168, -0.9999603006014005, -0.9999011900949563, 0.9358499177232675, -0.9959054443401235, -0.9964353500197145]
A, A, [0.9914001739638141, -0.9958064106863446, -0.9970376789820461, 0.44460193747356247, -0.6777695031493254, 0.5491305920296714, -0.9000716528773712]
E, E, [-0.9991880240856847, -0.9672866749261637, -0.9983615181903511, -0.9982399616610581, 0.00042738287119362177, -0.9985180468548486, -0.66208819356874]
D, D, [-0.9995866183621613, -0.9675892186655427, -0.9961460150411691, 0.9325830172814754, -0.9979550783057589, -0.9907723163306381, -0.9921933393602471]
J, J, [-0.999363721628556, -0.9985090644029831, -0.9836454353319481, -0.9949822491766143, -0.9993113278978317, 0.9775263126281024, -0.9957230626443445]
