Letra Certa, Letra Predita, Saida da Rede
A, A, [0.9218503452754339, -0.9993212670788328, -0.996414801960882, -0.9649877189148929, -0.9979474440777928, -0.9699804340160173, -0.9930454100732945]
A, A, [0.5352287626913448, -0.9147131787092528, -0.9842340459129538, -0.9812472160230731, -0.9724048418338769, -0.988778415710757, -0.9976241766292042]
A, A, [0.9967031151930859, -0.9976699812043683, -0.9925274215992561, -0.999188179390913, -0.9797826655125258, -0.9768515707097418, -0.9982539344506263]
B, B, [-0.9974318988463863, 0.9676263888288403, -0.01032008750869436, -0.9233477068261394, -0.7986624193707488, -0.9440233028942241, -0.9738927121557174]
B, B, [-0.9821393567492805, 0.862888068898645, 0.6353642657060423, -0.9746381631927235, -0.9978734687764886, -0.91605297402093, -0.9968165705556373]
B, B, [-0.9993079332194088, 0.8959037478171159, 0.41155200422849963, -0.4313709929904666, -0.09055152568235846, -0.9293572935265701, -0.9598563714358227]
C, C, [-0.9995053423241802, -0.9981547480414392, 0.960773585797113, -0.9996892730856213, -0.8327973762970299, -0.9880884643778605, -0.9954726419955068]
C, C, [-0.9996595244459975, -0.9935255462618997, 0.9211567347781697, -0.9419805025349554, -0.8667931123234981, -0.9603139646502213, -0.9884839629154933]
C, C, [-0.9996312805998951, -0.9887523339599109, 0.9742781231422907, -0.9820366054110385, -0.9884981700566441, -0.9697647605582619, -0.9965580720027678]
D, D, [-0.999799027638088, -0.8944265572942568, 0.011913995947089409, 0.6290114296750035, -0.9168429934451268, -0.9155291594019752, -0.829205694775174]
D, D, [-0.9992952723008576, -0.9215917771001967, 0.4654665477486252, 0.7816123667072234, -0.8789549042200723, -0.7437090823569911, -0.9759540957161451]
D, D, [-0.9999365777319121, -0.3109296379280292, 0.2030171573862669, 0.28889534602511463, -0.7017909862526918, -0.758606938235269, -0.9921562900783704]
E, E, [-0.9831610384973245, -0.9938951872736601, -0.9974252334181194, -0.9839297857035444, 0.7318475553587191, -0.9998334357914982, -0.9949908066527]
E, E, [-0.9932957416749848, -0.9808651798471502, -0.9862731310394125, -0.99463588277932, 0.8032691849183144, -0.999798455482016, -0.9981042479786397]
E, E, [-0.993049214596185, -0.9910755739453871, -0.9913487570099754, -0.9936481965028968, 0.7618030063286587, -0.9999640390152937, -0.9955870795050586]
J, J, [-0.9915036909874672, -0.9610071641358461, -0.9792822123793438, -0.9987364908513368, -0.9950932257122885, 0.9695250232406745, -0.9995657019419422]
J, J, [-0.7018215265647144, -0.9971351278507253, -0.9593560574674891, -0.9971232023302106, -0.9991898207250147, 0.8965882681061634, -0.9893024178897318]
J, J, [-0.9853138047041625, -0.9731825789135731, -0.9312454283477442, -0.991541188081416, -0.9934651613062568, 0.9963362764382168, -0.9992947612002733]
K, K, [-0.2363999924090809, -0.9995099939538736, -0.9965965871151922, 0.11014670512232697, -0.8460398602947541, -0.9981211385655656, 0.9255013491148104]
K, K, [-0.9171665380164966, -0.9923909192624587, -0.9998931790460601, -0.992317847216038, -0.9820801819181797, -0.9984057921439972, 0.2880784710743949]
K, K, [-0.9998870321114786, -0.9802057774374201, -0.8799590382119783, -0.9138383339161738, -0.4247418017536786, -0.9947157611615637, 0.9956521915558827]
